kidx,coarse_rank,best_omega,best_selectivity,target_idx,target_amp,second_amp,target_dominance_coarse,coarse_target_share,stage_status,broad_label,final_avg_selectivity,final_min_selectivity,fro_norm,asymmetry_norm,asymmetry_ratio,positive_ratio,negative_ratio,mean_abs_weight,std_abs_weight,max_abs_weight,drive_out_strength,drive_in_strength,target_in_strength,target_out_strength,target_sink_bias,target_direct_from_drive,target_path_2hop,target_path_advantage_2hop,target_path_3hop,target_path_advantage_3hop,K
1136,500,1.5,2.3039009839911344,3,0.7926235745872381,0.3440354338543849,2.3039009839911344,0.5135692506089027,coarse_only,low,nan,nan,2.305716255500925,3.2844721297875332,1.4244910326455347,0.4,0.6,0.44439829523011454,0.2613934347695601,0.8980751943208898,2.157497630651332,1.9072494028065963,1.8926788279101103,1.93006843479212,-0.03738960688200965,0.687142316669928,0.6805503798194202,0.8362146051108492,0.4739321245946782,0.5717772559038811,"[[0.0, -0.8980751943208898, 0.5202564061413124, 0.3584431436994555, -0.13047465864493857], [0.6045506881659504, 0.0, -0.1659207309563795, 0.3601253923360639, -0.47188362779142823], [0.0343792555939193, -0.6707977367865086, 0.0, -0.48922198329695266, 0.08639292985428537], [0.687142316669928, -0.7600402410917273, -0.18735349130540313, 0.0, -0.2581427788430519], [0.8314253702215342, -0.5176615218943432, -0.13340052152857096, -0.7222779154596479, 0.0]]"
1137,1030,1.5,1.6489296131091815,3,0.5720597629844909,0.3469279455198697,1.6489296131091815,0.44460817244450634,coarse_only,low,nan,nan,2.7101371613757603,3.7597171079182785,1.3872792718757923,0.55,0.45,0.5273040598873253,0.29865130185525257,0.9495992602098617,2.4322155470808506,1.0665895649297765,2.7150463347696623,2.4692952539079176,0.2457510808617447,0.33888303953567234,1.599062625691124,1.5814357597449766,1.6542082189415006,1.1278487739921297,"[[0.0, -0.13872584476850114, 0.03885742558288752, 0.6740444595447468, 0.21496183503364108], [-0.9495992602098617, 0.0, 0.744126572248448, 0.6936026881363977, 0.45617987051125763], [0.3352795898068055, -0.07709294552241097, 0.0, 0.5364408424188498, -0.9353016111802199], [-0.33888303953567234, 0.818122153268342, -0.9244581549492068, 0.0, -0.6335829870164411], [0.8084536575285111, -0.6186510421914808, 0.04450995448490214, -0.5652072638079231, 0.0]]"
1138,400,1.3,2.548967265746098,4,0.3095376420073089,0.12143649161934464,2.548967265746098,0.5376784971458166,coarse_only,low,nan,nan,2.7318035207254603,4.161590910344993,1.523385879976578,0.4,0.6,0.5121016393946188,0.3330006527347128,0.9596953494604403,2.0192768681793156,2.842105691999106,1.1481964341711857,1.5475179749135706,-0.3993215407423849,0.26295528570857774,0.5861350456890939,0.5376951664835807,0.785460885516336,1.0200592008564062,"[[0.0, -0.8408330112289517, 0.9596953494604403, 0.30863952929017, -0.7329378020195436], [-0.7520024389563345, 0.0, 0.916014922660817, 0.9406886973198008, 0.5572629524991666], [0.04859050566938605, -0.24951939016020663, 0.0, -0.715985603871617, 0.14810329216773854], [-0.9557286378450174, -0.7480844486145131, -0.11053584373036629, 0.0, -0.10921392822712184], [-0.26295528570857774, -0.6364185448595718, 0.1435946033229989, -0.1052280002800372, 0.0]]"
1139,643,1.3,2.0779393827923247,3,0.5099174681936851,0.2453957379191604,2.0779393827923247,0.45445983746636176,coarse_only,low,nan,nan,2.362737020107629,3.4737134558659966,1.4702074019673546,0.45,0.55,0.4613324388485657,0.2574853241941927,0.9428205645349457,2.08462011539286,1.7641394722170167,2.0493615551564104,1.813036754257672,0.23632480089873842,0.440130502068258,0.767157749081397,1.0489225384546297,0.6321602179808872,1.0028020265815463,"[[0.0, -0.028900951019337207, 0.2446567822189143, -0.699049972699288, -0.7915317662794772], [0.5299882497292892, 0.0, -0.43048691262430094, 0.5470257396368507, 0.3351116976888211], [-0.3092374184243636, 0.5274744930002162, 0.0, -0.33332319511557906, -0.002068835828488602], [0.440130502068258, -0.27770245433068386, 0.9117521680635561, 0.0, -0.41977643069391246], [-0.8052639451709493, 0.9428205645349457, -0.41670885103812516, 0.23363784680595412, 0.0]]"
1140,1397,1.4,1.2377799893218497,3,0.4554731821629321,0.3679758810862965,1.2377799893218497,0.39120801705838254,coarse_only,low,nan,nan,2.9387039700634614,4.525380522646957,1.5399239150133557,0.3,0.7,0.6060262622298913,0.25402996018384194,0.9592529753958239,2.7376184703234507,2.3387585235087647,2.710099563367785,1.9593719492710528,0.750727614096732,0.6542448573570514,1.4000029497065314,0.9606116362565574,1.3945211445987507,0.802752966816392,"[[0.0, 0.9592529753958239, -0.18161113305236065, -0.3811531696591326, 0.8167412454014473], [-0.660271108588069, 0.0, -0.09107870100100879, -0.8454442455392324, -0.3451341431920756], [-0.7975267369380816, -0.8408218801410832, 0.0, -0.582559068615911, -0.832994527746596], [-0.6542448573570514, 0.918839844860381, 0.4770580974922196, 0.0, -0.6599567636581327], [0.6255757674402485, -0.7540823640157446, 0.5459631490464527, -0.1502154654567769, 0.0]]"
1141,486,1.3,2.323313110856866,3,0.3117031477470679,0.13416321127279512,2.323313110856866,0.537867273223306,coarse_only,low,nan,nan,2.574365573142326,3.4873725655197605,1.3546532015115647,0.45,0.55,0.5063908038422384,0.2737448793914368,0.8563022697739515,2.031720149760403,2.5122871912861195,2.459000540453289,2.1340651163328843,0.32493542412040455,0.8563022697739515,0.5614198957313685,0.7862772594484367,0.31156834597247546,0.41447883357875465,"[[0.0, -0.810773006153938, 0.6059187667321333, 0.7583854552169893, 0.33720996318305874], [-0.7562639903148776, 0.0, -0.03552916057602018, 0.34471471140658916, -0.8405710983217187], [-0.3517192101706672, 0.10997963889962503, 0.0, 0.6102640737679215, -0.7033468539227103], [-0.8563022697739515, 0.3921838329614058, -0.6444062633610963, 0.0, -0.566108174356835], [0.06743467950090665, 0.07811117983712879, -0.8378928724458139, -0.4207008759413844, 0.0]]"
1142,549,1.5,2.219272195574404,4,0.3204005243971005,0.14437189139476125,2.219272195574404,0.4875424069151971,coarse_only,low,nan,nan,2.5895487592588577,3.3537258303145654,1.2951004758346871,0.5,0.5,0.5269796199078665,0.23995961958361897,0.917048339648771,1.3961716269875186,2.056876677964907,2.117716958230852,2.6586209801697382,-0.5409040219388861,0.12459540889449627,0.9105579924370689,1.5097344156377135,0.8046382489001878,0.9009822991815494,"[[0.0, -0.25744910666892973, 0.27870451232762417, 0.9015731126248825, 0.6191499463434704], [-0.2909263113040339, 0.0, -0.4411907929666985, 0.5431301201853975, 0.8628939352324136], [-0.3630444463430931, -0.5319835759291507, 0.0, 0.49858916703731126, -0.6633417459696997], [-0.6176054604458954, 0.917048339648771, -0.12200951427495133, 0.0, -0.5132353526241549], [0.12459540889449627, 0.620039496458022, -0.46295692623458673, 0.9101251266437471, 0.0]]"
1143,1063,1.5,1.6108642927886452,1,0.03667501608233219,0.02276729097845445,1.6108642927886452,0.445907721530287,coarse_only,low,nan,nan,2.595651101866537,4.010873125910296,1.5452281406482269,0.65,0.35,0.48269441597643076,0.3222985152249708,0.9815875962634244,2.6565646301173205,2.818553071910176,2.7187857105833846,1.9198264041001816,0.798959306483203,0.7913992394114235,1.0159081664987692,1.1459313282319814,0.24425479784966214,0.38551664549498454,"[[0.0, 0.9345988309856927, 0.4378728679787922, 0.9815875962634244, 0.464493776682267], [-0.7913992394114235, 0.0, 0.8238512019284803, 0.8825956996045696, 0.22093956963891137], [-0.737435628402358, 0.45647454827479184, 0.0, -0.14706749406188835, -0.03034039148616441], [0.24062470236696876, 0.14088521992539027, 0.04071325762736899, 0.0, -0.04901468139764242], [-0.8871050599365702, 0.3878678049143067, -0.6827297280373226, 0.31629102060428305, 0.0]]"
1144,419,1.4,2.4690181566451614,3,0.25729148268446644,0.10420801563954414,2.4690181566451614,0.5583274242289779,coarse_only,low,nan,nan,2.696254439104905,3.240142094457617,1.2017197069621026,0.65,0.35,0.5030455464301186,0.3323169845741693,0.9718520934822314,2.308792035101848,1.5503128897351253,2.476293238654349,1.1981919495859203,1.2781012890684285,0.6783893440698816,1.2017627505413613,1.2018773446415485,1.0540465367219656,0.6809860812651289,"[[0.0, -0.8078488941100401, 0.5819190573137296, -0.11602973061012456, 0.04451520770123096], [-0.3151646317163139, 0.0, 0.20334276108875216, -0.1211053306414076, 0.6012256307599391], [-0.3433859658334213, 0.6175501027147898, 0.0, 0.931785440435486, 0.1781766904673494], [-0.6783893440698816, 0.7110250498236135, 0.1250865792303859, 0.0, -0.961792265530468], [0.9718520934822314, 0.9429598589404795, 0.7784848462338252, 0.029271447898902236, 0.0]]"
1145,942,1.4,1.7283288956426106,2,0.05690506592752822,0.03292490571051987,1.7283288956426106,0.3811580878479859,coarse_only,low,nan,nan,2.2975889334336124,1.9682824496807723,0.8566730197200386,0.5,0.5,0.43203635590363376,0.2780113892079585,0.9692423935604599,0.9167774763503522,1.4423647058398068,1.0682258828562992,2.361765239230905,-1.2935393563746058,0.07506146474095199,0.18623142842183485,0.3954130455885647,0.23774753479931357,0.43218150431832414,"[[0.0, 0.21297167505904446, -0.6869367452814135, -0.4331542541873483, -0.10930203131200056], [0.77469085718045, 0.0, -0.3718261900527451, 0.638515201614694, -0.7494735366723111], [0.07506146474095199, -0.21599425342626044, 0.0, -0.22350298710327987, -0.5536671775858069], [0.05514520809881551, 0.5658451524323156, 0.3337599103362865, 0.0, 0.6373682488087085], [0.011879946330134672, -0.24432736915844222, -0.9692423935604599, 0.7780625151312057, 0.0]]"
1146,1229,1.5,1.4372027893601076,3,0.5833855088640567,0.40591732299821304,1.4372027893601076,0.4655965125787474,coarse_only,low,nan,nan,2.265296732989253,2.6892751442037452,1.187162416754925,0.4,0.6,0.43323794306560626,0.2624563756376889,0.9938032380995008,1.792285787997388,1.7685842056527492,2.7064065445466223,1.508095815720607,1.1983107288260153,0.38902801452941027,1.0815027221297289,2.054489497052182,0.44702986173485343,0.6229812323773323,"[[0.0, -0.7739844075109126, 0.33022808456263686, -0.0008583661344916393, -0.6635133474447081], [-0.5771102477428067, 0.0, 0.3226726014120844, 0.5443015948235723, -0.4128400094723652], [0.29285363917368046, -0.19549113904962678, 0.0, 0.7128423036653293, -0.07417964992093884], [-0.38902801452941027, 0.5765906048156635, -0.7469846871020476, 0.0, -0.9938032380995008], [-0.5332938865514905, 0.2548840106864072, 0.019205477517239222, -0.25009355109721376, 0.0]]"
1147,1180,1.5,1.4840813354720541,1,0.5409242406776722,0.3644842285575486,1.4840813354720541,0.38814784269399843,coarse_only,low,nan,nan,2.838390190451314,4.701966415807109,1.656560973055584,0.45,0.55,0.5638973068906429,0.2912778243258356,0.9788154121692101,1.4371148842637131,1.5908167982161403,2.4391504375582818,2.0923707630041903,0.3467796745540914,0.15409493323656376,1.091290555439464,1.0056906396809442,1.277346943593,0.9685688400743778,"[[0.0, 0.17318688307527363, 0.24776039408468908, 0.25695734313656504, -0.9129121779196125], [-0.15409493323656376, 0.0, 0.4418732699934167, 0.9788154121692101, -0.8643668221590912], [-0.27012326716425106, -0.6784932074579448, 0.0, -0.1416473957804938, 0.7149355410237752], [0.8424395290646343, -0.5816737923227275, -0.7192952899473501, 0.0, -0.7817175843130193], [0.17045715479826407, -0.6590168801482443, -0.7664023867996255, 0.9217768732181066, 0.0]]"
1148,268,1.3,2.9877032154125196,4,0.2493510237430928,0.08345910077473226,2.9877032154125196,0.6428301928722023,coarse_only,medium,nan,nan,2.1825384153908587,2.824477072035527,1.2941247916263654,0.45,0.55,0.4136760928971596,0.2589320121155022,0.9693435655166851,2.6228363385386566,1.1600772365917111,2.1732723848284783,0.8301235485092315,1.3431488363192468,0.8057349744542033,0.5630305616799439,0.8564265641648829,0.5479573472950655,1.197703568187161,"[[0.0, -0.4651083843475856, 0.4944936219654179, 0.07374550541572966, -0.12672972486297795], [-0.9693435655166851, 0.0, -0.44184902414396765, -0.5262991916220099, -0.1016784657437586], [0.20455908213506624, 0.2598924921295709, 0.0, 0.2264738397696613, -0.3224702750169235], [-0.643198716432702, -0.26833968159102994, -0.6968228195360562, 0.0, 0.2792450828855715], [-0.8057349744542033, 0.04293124709673357, 0.7536244438584794, 0.5709817194190623, 0.0]]"
1149,790,1.3,1.893942092332761,4,0.7096756285391159,0.37470819800151195,1.893942092332761,0.49107441721142175,coarse_only,low,nan,nan,2.9380321194055172,4.683584843342213,1.5941230908967385,0.6,0.4,0.5818266382296887,0.3050891669320016,0.9936895416025597,1.9107327258728557,2.120026302571839,2.7959918280760325,2.1286845432191424,0.6673072848568902,0.2196753029126266,1.4409455293226334,1.7444104902223192,1.3239295644446438,0.979429039113063,"[[0.0, -0.9542426910921575, -0.8802223428990728, 0.028241915177183552, 0.2573193534034248], [-0.2993425313377578, 0.0, -0.727584911662899, 0.43507953852620096, 0.4098999283076301], [-0.4460917869370937, 0.9439637738296751, 0.0, 0.25263941597364803, -0.6965660372147049], [0.9456231046853776, 0.6854306073140799, 0.11339377386345206, 0.0, -0.7648992242933823], [0.2196753029126266, -0.9936895416025597, 0.7068158544488123, 0.8758111291120338, 0.0]]"
1150,372,1.5,2.612656138738358,3,0.42231630820591465,0.1616425146583725,2.612656138738358,0.5967142866623711,coarse_only,medium,nan,nan,2.5588474108119126,3.9423903782887266,1.5406899065686297,0.5,0.5,0.48530343584953517,0.3030933498834599,0.9955579598393367,2.1800024275944345,1.5487758009033814,1.4142508861340648,2.37255088497661,-0.9582999988425454,0.8120845128698362,0.3458291332914518,0.287260340014688,0.2429897268762748,0.15959761309224127,"[[0.0, 0.3380079175194459, 0.30830891127168036, -0.6989034253568214, 0.20355554675543375], [-0.11764228185729952, 0.0, -0.9955579598393367, -0.07112827590366644, 0.754520637533239], [0.8412247597637079, -0.5307891937747726, 0.0, 0.988716164077966, 0.6859252019336513], [0.8120845128698362, -0.09855859341724682, -0.2967168479521791, 0.0, 0.20689093189480268], [-0.4090508731035907, -0.6654304004151637, -0.0692532621127071, 0.6138030196381563, 0.0]]"
1151,1251,1.5,1.409070633291311,3,0.35364184202970994,0.25097524117883524,1.409070633291311,0.4702366629439862,coarse_only,low,nan,nan,3.20515462414611,4.823647846932273,1.5049657232108866,0.6,0.4,0.6747870410084145,0.24148138131410493,0.997723488624559,2.7494133486651164,3.045737197159079,2.3788834693470786,3.1251822252545765,-0.7462987559074978,0.7998973632246853,1.0347562574776108,0.6330648914914555,1.22754897290654,0.6097327791902926,"[[0.0, 0.7361958690994244, 0.4752314438337528, 0.9381089956537312, 0.8962008885721706], [0.9779678360184867, 0.0, 0.997723488624559, -0.5822449587498137, 0.29259622930733653], [-0.23969629851087637, 0.2638883558031411, 0.0, -0.6645023624661108, 0.847632326546824], [-0.7998973632246853, 0.3821237879141586, -0.43659858818715813, 0.0, -0.7602637300210768], [-0.7318518509110681, -0.6975401051701853, 0.8351504331688073, 0.9403259083849209, 0.0]]"
1152,440,1.5,2.4259318027214727,3,0.46783116659480795,0.19284596791532102,2.4259318027214727,0.5516554950216558,coarse_only,low,nan,nan,2.8663853949609526,4.197382354335968,1.4643468256967178,0.55,0.45,0.5793187271427989,0.2742226723010336,0.9688220993467409,2.2837139107968745,2.6546879446578266,2.7597002390972802,2.0506552679865897,0.7090449711106905,0.5461395609017095,1.0852436475153804,0.8263055930205249,1.7198127005568795,1.5256002382451344,"[[0.0, -0.5741849921267042, -0.8834843305216056, -0.8081380721473015, -0.38888054986221565], [0.968299761135464, 0.0, -0.17762139203416316, 0.825718478847443, 0.1992861276820841], [-0.519670597282512, 0.47877017011287526, 0.0, 0.207061049463525, 0.6492765007351728], [-0.5461395609017095, -0.4199754744942614, 0.8549574994399727, 0.0, 0.9386277042613369], [0.24960399147718926, 0.7181185234553817, -0.9688220993467409, 0.20973766752832024, 0.0]]"
1153,937,1.5,1.7311018943569878,4,0.4179285449289905,0.24142342301722083,1.7311018943569878,0.3754327549611109,coarse_only,low,nan,nan,2.9090195683587674,4.719847137876474,1.6224872425102765,0.45,0.55,0.5869324026129933,0.2804105868501587,0.9951321735881293,2.2775318966672495,2.367421010094943,2.8172445132017656,2.2338535263280423,0.5833909868737233,0.9182102208624172,0.9016788178582285,0.6006030305463751,0.8265830957525953,0.5642932329563998,"[[0.0, -0.9534364012009717, 0.9951321735881293, 0.1457718545277833, -0.27308058077805875], [0.8592531829130095, 0.0, 0.6219441062094084, 0.8796927091184494, 0.43334679629457606], [-0.20901540098855254, 0.6951370853477932, 0.0, -0.24002369229693254, -0.9084311499224609], [-0.2910530919032701, -0.14074444590222956, -0.6563458687335302, 0.0, -0.6189949993329469], [0.9182102208624172, -0.7012302978955938, 0.6031386682004192, -0.5946653262433355, 0.0]]"
1154,886,1.5,1.7754295839940861,1,1.6235760526142393,0.9144694147542559,1.7754295839940861,0.4679584438571143,coarse_only,low,nan,nan,2.525628330218345,4.164324863459729,1.6488272694890413,0.5,0.5,0.49547107936332135,0.2710135285084871,0.9075784063289101,2.6589232500829585,2.3449882243820976,1.8368264122920333,1.4571425335046813,0.379683878787352,0.8511564996385752,0.505423970837577,0.517222618439944,0.6186343570398442,0.9080571470444924,"[[0.0, -0.8822585884234906, 0.30430606736132293, 0.25683932345438887, 0.9015842451428953], [0.8511564996385752, 0.0, 0.11341591419595742, 0.2832834166393745, -0.5889705818181261], [0.7139935640412829, -0.04961268372209515, 0.0, -0.9075784063289101, -0.42280439730984565], [0.7188868783633509, -0.41628135354835294, 0.52842161617933, 0.0, 0.6550739139657684], [-0.37488630803974954, -0.10898990781074258, -0.5792691976479676, -0.2518087236349005, 0.0]]"
1155,989,1.5,1.6841411224667509,2,0.5984318037042258,0.3553335262225664,1.6841411224667509,0.5676063741133526,coarse_only,low,nan,nan,2.760993906019571,4.518439357892844,1.6365263784320643,0.5,0.5,0.5377324395456521,0.3033120355576777,0.9903912424523327,2.1703910606267183,1.54739993027452,3.1307390147436713,1.458130021390449,1.6726089933532224,0.6135317505247593,1.2979440401627296,0.9188967025898241,1.2033417675326865,0.9831054772182133,"[[0.0, -0.8569789258273823, -0.02216390672251678, 0.46967530910075617, -0.19858178862386477], [0.6753344912152497, 0.0, 0.41349666122363926, 0.3713640419575044, -0.4712885707612544], [-0.6135317505247593, -0.9070645404209692, 0.0, -0.7546739685490744, -0.8554687552488685], [0.6820280247291584, 0.9903912424523327, 0.9528957283323836, 0.0, -0.7971331788612355], [-0.19949679415755095, 0.1844226549683865, 0.06957372511190929, 0.26908473212424555, 0.0]]"
1156,617,1.5,2.11096613959817,4,0.5162933847278446,0.24457681960924868,2.11096613959817,0.535680608178375,coarse_only,low,nan,nan,2.462793752734704,3.6352994239982115,1.4760876423208693,0.45,0.55,0.4806291960571726,0.26881820868923717,0.9964525578890813,2.2974021494794306,1.9588526622273863,1.9751794873425617,1.9677793045932377,0.007400182749323969,0.3754340825981317,1.011248682625447,1.1260727479056996,0.7524345081535724,0.8368882613921146,"[[0.0, 0.8002864231337818, -0.1627324429610102, 0.6111122869210266, -0.38472150921156767], [-0.5495263228664478, 0.0, -0.2836992289455875, 0.9964525578890813, -0.10538647363536713], [0.7142826880190056, -0.11719683342620302, 0.0, -0.5865978573774717, -0.9023725741628454], [-0.6581590559958455, 0.09070403086674661, -0.09887540080544488, 0.0, 0.5752987475834574], [0.3754340825981317, 0.5843782215788413, -0.389218584206263, 0.6261485989593256, 0.0]]"
1157,1029,1.4,1.6493804829218308,2,0.3275262962050236,0.19857534364852594,1.6493804829218308,0.3900803903413154,coarse_only,low,nan,nan,2.5571896304709076,4.242104997940118,1.6588933989839751,0.6,0.4,0.4971642701170354,0.28246881036389204,0.9908680654491091,1.4915679229576349,2.6116379318473566,2.1378097718850824,2.6040309948749005,-0.46622122298981816,0.7835240667335701,0.30153566303183543,0.3426148010486145,0.15587269306111848,0.17222192059623934,"[[0.0, -0.9908680654491091, -0.3524895564014072, -0.8308269395713177, 0.43745337042552257], [0.23766965125569395, 0.0, 0.9646895292087558, 0.7212177458275415, 0.18630857276660961], [0.7835240667335701, -0.5868413476601351, 0.0, -0.43899051342089823, -0.32845384407047895], [-0.0684394496598264, 0.03283015622075758, 0.5712547497093992, 0.0, -0.08634086599144108], [0.4019347553085444, 0.6684751769131627, 0.7155971595553381, 0.5390798861911981, 0.0]]"
1158,960,1.4,1.7152761025670917,4,0.23699584860690387,0.13816775517976335,1.7152761025670917,0.4721112136416671,coarse_only,low,nan,nan,2.643673821682024,4.062565322790198,1.5367120139669406,0.5,0.5,0.5114278490262467,0.2964660503543845,0.9322655303557394,1.6419187325269324,2.4897264505362875,1.2881303245735607,1.795871798737969,-0.5077414741644084,0.35091134015048264,0.30444227899637066,0.25865150143413096,0.7616488183585853,0.8274705832500496,"[[0.0, 0.8616471568355226, -0.6185577177461039, 0.2810904554097098, 0.7284311205449514], [0.21720825700812796, 0.0, -0.5224773784241943, 0.04724744421962357, 0.4201147406044299], [0.926069214601968, 0.9322655303557394, 0.0, -0.7744088862047525, -0.28239096991556734], [-0.14772992076635383, 0.8924580982999561, -0.9233947973413539, 0.0, 0.36493496767302047], [-0.35091134015048264, -0.13261174913666496, -0.2014203191748538, -0.6031869161115593, 0.0]]"
1159,1151,1.4,1.519142117329474,4,0.3202066810957178,0.21078125439448384,1.519142117329474,0.3671937709313526,coarse_only,low,nan,nan,2.9338269234360705,3.9934535269627367,1.3611755673317907,0.35,0.65,0.6160498059712292,0.22549868601996056,0.910885673202064,2.7869164972592575,1.7677356627742735,3.2033301048622036,2.989106421874725,0.21422368298747863,0.910885673202064,1.465523668111687,0.9420440015249759,1.4239100879984885,0.6851646489049283,"[[0.0, -0.005722995142495968, -0.5191785332561489, -0.6069730901475396, 0.635861044228089], [0.7115475621795813, 0.0, -0.6146931011830687, 0.41771285094209687, -0.7935179091960585], [-0.4119683367137674, -0.38835567520778236, 0.0, 0.2195599546661149, 0.7322628185920308], [0.7525149251638448, 0.6412630964586501, -0.8390694716265659, 0.0, -0.8274646498585463], [-0.910885673202064, -0.7319453351463354, -0.6741782750978682, -0.8863208214159355, 0.0]]"
1160,1421,1.3,1.2019654901667849,2,0.19988663955097435,0.16629981574765185,1.2019654901667849,0.32902905041918035,coarse_only,low,nan,nan,2.701562129532135,4.265335778281753,1.5788405277278812,0.5,0.5,0.5093434166989432,0.324794059138336,0.9927278241137079,3.242748914886522,1.512217410579114,2.363789307969996,0.9919763935964914,1.3718129143735045,0.8890655311191802,1.020425202462509,0.6102836616861359,1.1007557187967205,0.7446988508548581,"[[0.0, 0.18497286870192675, -0.04915598224311646, -0.6875714458425997, -0.5905171137914711], [-0.9927278241137079, 0.0, -0.3821890011549778, -0.9856589050027864, 0.07937653204989381], [0.8890655311191802, -0.008012692266395671, 0.0, -0.6002851276588388, 0.8664259569255814], [0.6263467490567538, -0.5826538442596272, 0.500890135892557, 0.0, -0.8825238931121024], [0.7346088105968802, 0.3031071277006163, 0.059741274305840086, 0.18103751818400915, 0.0]]"
1161,207,1.4,3.304986041667187,4,0.35070002384262194,0.10611240695661386,3.304986041667187,0.640356422295558,coarse_only,medium,nan,nan,1.9655609055980048,3.0663779621177465,1.5600523765928624,0.6,0.4,0.37322062081657237,0.23211603106647924,0.9376710230404139,0.7816475427906209,1.8024023237589366,1.7423469516378112,1.2035269656161636,0.5388199860216476,0.29823296396747945,0.18793197511702947,0.403591209223412,0.2801030266522725,1.4667234973540937,"[[0.0, 0.6151744608619361, 0.49514980406453346, 0.5039721738047962, 0.1881058850276709], [0.14011036127989573, 0.0, 0.24017532263134234, -0.2215602407461188, -0.3016897203760194], [-0.0893129397834842, -0.48789881268188817, 0.0, 0.7281120299825639, 0.7120458476742377], [0.2539912777597615, -0.44175930764395455, 0.3013217678371978, 0.0, 0.0016855125382355673], [-0.29823296396747945, 0.21466525696264216, -0.9376710230404139, -0.2917777076672756, 0.0]]"
1162,366,1.5,2.6282729205553226,4,0.7474037502439523,0.28437067718348163,2.6282729205553226,0.5774024701392361,coarse_only,medium,nan,nan,2.5847125901485555,3.6102392086878288,1.3967662100794482,0.5,0.5,0.49323307782263137,0.3012608332080971,0.9792860231685123,2.267896586950645,1.474133279524974,3.030887396343525,0.9849644439666345,2.0459229523768903,0.4828641505282709,1.509692526653645,1.460397571399733,1.3318795247592812,1.448793818838266,"[[0.0, 0.6858170632920562, 0.17491756769112143, 0.5927043660081013, -0.020694282533695096], [-0.5268658198887659, 0.0, 0.0018341842731064428, 0.861158409847048, 0.0006470260120685634], [-0.6810371357407043, 0.24025579160625243, 0.0, -0.5106095523525913, -0.11102008306569977], [-0.5771294807929035, 0.36697547605038605, 0.6295048685994307, 0.0, -0.8526030523551711], [0.4828641505282709, -0.8033310969820928, -0.7654061256646487, -0.9792860231685123, 0.0]]"
1163,450,1.4,2.4066073729865844,4,0.3380684370066016,0.1404751106470077,2.4066073729865844,0.5321947207745683,coarse_only,low,nan,nan,2.7562959103468736,4.601142606291743,1.6693209858266018,0.55,0.45,0.5713553714046696,0.23110905831831205,0.9954659243606114,2.6126647285418443,2.6264320007756945,2.1869479372014453,2.297441104080118,-0.11049316687867261,0.7570119459166735,0.8645587874797296,0.7467149541574543,1.044860454351285,0.8647915153934779,"[[0.0, 0.7571098095902977, 0.6677274709470973, -0.3486320616311247, 0.8529626586071748], [-0.41412178170693825, 0.0, -0.3113327289534371, 0.9954659243606114, 0.001630177630997487], [-0.7087309893840104, 0.36925362409486917, 0.0, 0.3789375340822192, 0.8684474613671636], [0.7328000115342224, -0.573727182944519, 0.684879267582484, 0.0, -0.5744008064747823], [-0.7570119459166735, -0.5459975862924726, 0.38642114661953464, -0.4975172583727645, 0.0]]"
1164,158,1.5,3.6720691160763628,1,0.2842804830273552,0.07741697501800816,3.6720691160763628,0.6517978222457794,coarse_only,medium,nan,nan,2.715511114194199,2.4936492630135665,0.918298308549775,0.6,0.4,0.5328832919811279,0.29109350335067097,0.9559318816388434,1.917731044586363,3.337242602464129,2.055779588251588,1.7420541147122528,0.31372547353933533,0.5895969065026285,0.6995556414856752,1.195697394487048,0.6116026153508424,1.042921240063566,"[[0.0, 0.7416567179535352, -0.8505482604892591, 0.9559318816388434, 0.7891057423824916], [0.5895969065026285, 0.0, 0.6599547218383115, -0.09323436776814353, -0.7129935921425048], [-0.9309147029566696, 0.3756212074180769, 0.0, 0.7408709254963766, -0.8268490615234507], [0.3195125082313217, -0.5919639383212667, 0.07907368165086548, 0.0, 0.38127942004590154], [0.0777069268957431, 0.03281225101937402, -0.4507424846997785, -0.4572965406480163, 0.0]]"
1165,443,1.4,2.4236155840781866,2,0.15572165842673444,0.06425179778811291,2.4236155840781866,0.5295640101771368,coarse_only,low,nan,nan,2.597305241218061,2.894935830941095,1.1145920721980058,0.45,0.55,0.5096566725365239,0.27847765070457436,0.9850373833689847,2.3440785647635423,2.1459350091659912,2.182276245859136,2.94154647632795,-0.7592702304688141,0.7611644457840021,0.7657940218837276,0.7504825953676298,0.40266046489510926,0.4020176889763015,"[[0.0, 0.9399207456825707, -0.6619972511814742, 0.41586656092118846, -0.12815045138075765], [0.5223079818094227, 0.0, -0.709947816780349, 0.02763594596407981, 0.31605137406966555], [0.7611644457840021, -0.6186021447515548, 0.0, -0.5034934975953014, 0.2990161577282777], [-0.6140280003523837, -0.02541780251218917, -0.9850373833689847, 0.0, -0.5608146762147668], [-0.44657813681773395, 0.9061953533250049, 0.5845640249971427, -0.16634369949362782, 0.0]]"
